日期,ID,金額
2018/9/26,A1203,311
2018/11/25,A1152,676
2018/9/11,A0867,446
2018/10/11,A0356,748
2018/2/25,A1195,689
2018/4/6,A1150,634
2018/11/28,A1407,657
2018/7/23,A1072,538
2018/6/11,A1091,701
2018/8/10,A1073,350
2018/5/11,A0500,322
2018/12/20,A0500,418
2018/12/1,A0517,376
2018/1/24,A0967,609
2018/10/17,A0998,749
2018/3/23,A0569,390
2018/2/28,A0678,429
2018/1/30,A1047,442
2018/7/17,A0989,344
2018/7/26,A1091,699
2018/1/7,A1350,359
2018/12/28,A0894,539
2018/12/2,A0837,475
2018/4/1,A1138,390
2018/1/10,A1308,576
2018/5/10,A1004,301
2018/11/7,A1108,541
2018/4/24,A0806,403
2018/8/31,A1293,673
2018/9/9,A0615,497
2018/8/23,A1186,716
2018/6/16,A0626,623
2018/3/13,A0407,553
2018/4/6,A1386,652
2018/5/21,A1185,574
2018/12/17,A0466,744
2018/2/17,A0718,342
2018/6/16,A0586,428
2018/9/28,A0605,693
2018/10/20,A1326,747
2018/10/13,A1210,561
2018/12/25,A0758,505
2018/5/28,A1182,526
2018/9/22,A0918,319
2018/7/29,A1253,712
2018/5/25,A0705,303
2018/5/9,A1123,473
2018/12/15,A0567,503
2018/5/25,A1374,482
2018/2/9,A0455,657
2018/3/18,A0715,571
2018/3/2,A1326,531
2018/6/28,A0843,309
2018/12/9,A0406,672
2018/3/16,A0920,647
2018/11/17,A0769,548
2018/11/13,A1366,385
2018/11/23,A0928,477
2018/12/24,A0487,415
2018/6/28,A1300,526
2018/11/19,A0407,426
2018/2/13,A0546,477
2018/7/7,A0915,599
2018/9/9,A0705,591
2018/2/13,A1374,647
2018/2/1,A1059,551
2018/10/1,A1094,583
2018/10/7,A0640,351
2018/6/10,A0389,484
2018/4/15,A0620,565
2018/9/3,A1350,538
2018/8/19,A1314,320
2018/4/24,A0435,458
2018/12/31,A1170,666
2018/5/11,A0921,684
2018/10/12,A0776,738
2018/11/26,A0499,465
2018/2/9,A1071,555
2018/7/7,A0998,352
2018/8/27,A0865,417
2018/1/31,A0722,739
2018/12/23,A0446,488
2018/6/2,A0355,428
2018/7/26,A1104,422
2018/12/23,A0581,749
2018/12/13,A0697,405
2018/4/3,A0453,352
2018/5/2,A0376,577
2018/9/23,A1300,719
2018/5/26,A1147,327
2018/4/28,A0901,707
2018/5/20,A0579,438
2018/11/27,A1411,340
2018/5/16,A1115,446
2018/9/11,A1113,528
2018/6/9,A0453,609
2018/4/5,A1114,480
2018/2/14,A0776,389
2018/6/26,A1094,695
2018/9/19,A1175,354
2018/4/4,A1203,465
2018/11/26,A1168,439
2018/4/8,A1165,488
2018/9/1,A1288,747
2018/11/25,A0642,310
2018/8/18,A1184,554
2018/11/25,A1152,654
2018/12/13,A0932,662
2018/4/28,A0602,530
2018/7/25,A1013,621
2018/9/22,A0487,742
2018/5/2,A0810,470
2018/10/14,A1152,314
2018/2/26,A1363,506
2018/3/5,A1318,711
2018/2/4,A0640,524
2018/3/8,A0694,485
2018/3/14,A0778,351
2018/5/31,A0443,514
2018/12/30,A0467,689
2018/2/1,A1308,350
2018/5/2,A0769,519
2018/2/3,A0915,461
2018/6/3,A1090,734
2018/11/27,A1411,473
2018/6/20,A0586,470
2018/6/6,A0947,535
2018/3/8,A1308,355
2018/5/12,A0753,316
2018/1/9,A1150,409
2018/4/4,A1350,311
2018/6/16,A1375,484
2018/7/21,A1047,589
2018/7/31,A0683,560
2018/3/27,A0481,308
2018/10/31,A0920,594
2018/6/22,A0767,506
2018/4/29,A0817,374
2018/7/30,A0694,444
2018/6/24,A1335,417
2018/10/21,A0769,530
2018/6/17,A0351,407
2018/4/11,A1032,674
2018/9/5,A0791,490
2018/4/21,A1287,408
2018/10/12,A0697,628
2018/2/22,A0393,608
2018/11/18,A0390,621
2018/4/2,A1291,624
2018/10/1,A1272,426
2018/8/9,A0678,645
2018/10/17,A0839,387
2018/8/28,A1287,693
2018/4/8,A1242,668
2018/4/23,A1227,497
2018/5/22,A0910,731
2018/4/25,A0409,328
2018/8/6,A0870,328
2018/5/26,A1341,655
2018/11/16,A0539,648
2018/10/23,A1108,356
2018/3/23,A1201,417
2018/10/24,A1382,712
2018/10/21,A1397,400
2018/7/15,A1118,499
2018/7/24,A0904,430
2018/5/21,A1397,363
2018/10/10,A0932,509
2018/2/10,A0995,715
2018/10/23,A0962,441
2018/8/4,A0728,561
2018/8/27,A0741,507
2018/1/20,A0420,599
2018/1/20,A1015,575
2018/6/2,A0789,477
2018/3/22,A0790,738
2018/4/13,A0575,391
2018/4/14,A0672,493
2018/1/27,A1363,560
2018/8/30,A0370,478
2018/7/5,A0678,532
2018/6/23,A1227,584
2018/2/12,A0954,516
2018/7/24,A1249,478
2018/1/28,A1223,398
2018/1/14,A0626,541
2018/10/11,A0637,348
2018/6/12,A1147,588
2018/8/30,A1047,614
2018/3/25,A1113,439
2018/3/31,A0567,636
2018/11/30,A0935,336
2018/3/23,A0626,607
2018/4/28,A0393,402
2018/12/5,A0648,592
2018/7/14,A0517,385
2018/3/23,A0516,435
2018/9/20,A1098,531
2018/9/4,A1115,552
2018/4/8,A0834,325
2018/12/1,A0467,628
2018/3/9,A1401,413
2018/4/14,A1239,446
2018/7/12,A0923,555
2018/3/21,A1152,371
2018/7/3,A0865,422
2018/12/13,A1309,396
2018/2/23,A0998,400
2018/5/19,A1300,305
2018/4/12,A1034,320
2018/7/26,A1004,318
2018/9/5,A0940,721
2018/9/8,A0494,502
2018/3/30,A0964,389
2018/9/10,A1037,637
2018/5/11,A0466,317
2018/5/17,A1172,497
2018/12/23,A1309,493
2018/1/23,A0478,337
2018/12/24,A1114,332
2018/6/22,A0454,533
2018/2/2,A1038,538
2018/4/19,A0914,698
2018/7/29,A1248,350
2018/7/25,A0941,673
2018/5/12,A0981,472
2018/3/30,A0671,716
2018/1/6,A1371,518
2018/9/16,A1118,680
2018/8/11,A0975,522
2018/8/1,A1309,481
2018/7/30,A1264,650
2018/5/12,A0424,699
2018/6/11,A1203,447
2018/8/25,A0940,378
2018/1/8,A0592,650
2018/4/15,A0737,456
2018/9/3,A1136,586
2018/10/31,A1242,728
2018/4/12,A0395,674
2018/5/9,A1018,537
2018/11/28,A1106,733
2018/12/4,A0435,442
2018/11/25,A0709,646
2018/12/22,A0661,532
2018/4/15,A1280,658
2018/5/10,A1072,585
2018/6/6,A0697,437
2018/8/29,A0918,672
2018/7/3,A0694,725
2018/11/14,A1325,598
2018/7/19,A1038,710
2018/12/3,A0624,331
2018/5/17,A0886,518
2018/4/27,A1069,585
2018/10/14,A1402,557
2018/7/22,A0839,546
2018/12/23,A1264,301
2018/9/11,A0355,542
2018/11/13,A0571,724
2018/5/21,A0654,418
2018/1/19,A0401,515
2018/5/3,A0456,695
2018/12/1,A0694,698
2018/2/24,A1291,728
2018/9/21,A0706,443
2018/5/25,A0774,337
2018/4/13,A0705,423
2018/6/8,A1335,654
2018/5/9,A1248,574
2018/9/20,A1201,418
2018/1/21,A0611,745
2018/1/23,A0666,584
2018/12/11,A1210,705
2018/7/2,A0741,329
2018/7/24,A0789,529
2018/12/13,A0757,327
2018/4/5,A0351,569
2018/9/16,A1203,402
2018/11/11,A1251,502
2018/8/4,A0561,717
2018/10/14,A1149,548
2018/2/15,A0758,696
2018/6/29,A0626,327
2018/11/19,A0597,662
2018/10/16,A0688,373
2018/1/30,A1186,333
2018/6/2,A0611,527
2018/3/25,A1217,407
2018/5/21,A1046,651
2018/1/26,A0915,420
2018/7/17,A1138,608
2018/9/10,A0494,558
2018/11/16,A1336,323
2018/12/1,A0873,640
2018/12/7,A1072,332
2018/10/29,A1037,429
2018/10/13,A0450,402
2018/10/6,A0450,333
2018/10/24,A0407,438
2018/3/21,A1371,373
2018/9/30,A0837,339
2018/3/22,A1256,452
2018/3/10,A0959,471
2018/1/21,A1078,588
2018/6/1,A0404,629
2018/7/31,A1183,560
2018/6/30,A0954,606
2018/11/8,A0667,695
2018/2/18,A0925,673
2018/7/17,A0765,464
2018/8/7,A1276,717
2018/7/2,A1244,682
2018/2/10,A1160,694
2018/12/23,A1018,653
2018/4/22,A1264,314
2018/5/9,A0561,657
2018/3/28,A0737,494
2018/4/25,A1371,532
2018/9/14,A1179,638
2018/3/28,A1350,406
2018/9/27,A0954,392
2018/3/16,A0864,447
2018/8/19,A0545,474
2018/6/14,A1395,683
2018/3/1,A1151,601
2018/12/6,A1239,487
2018/8/5,A1248,564
2018/8/26,A0516,632
2018/9/25,A1249,645
2018/9/19,A0625,601
2018/2/20,A0901,321
2018/10/11,A0355,653
2018/12/5,A1094,604
2018/2/8,A1106,582
2018/2/15,A0487,350
2018/6/26,A0705,657
2018/7/8,A0566,729
2018/11/13,A0499,707
2018/10/16,A1170,469
2018/9/29,A1373,453
2018/3/23,A0986,556
2018/12/2,A0478,500
2018/9/26,A0843,378
2018/10/15,A0765,675
2018/8/26,A0592,397
2018/3/18,A0550,719
2018/3/19,A0973,302
2018/7/31,A0560,749
2018/12/10,A0959,704
2018/4/3,A0565,368
2018/8/17,A1147,529
2018/5/13,A0774,731
2018/12/29,A0871,343
2018/3/27,A0404,318
2018/9/2,A1407,342
2018/9/5,A0964,589
2018/12/22,A0756,695
2018/4/20,A0774,505
2018/1/17,A0929,575
2018/8/23,A1293,706
2018/2/11,A0920,345
2018/2/6,A1402,439
2018/1/21,A0494,452
2018/8/17,A0786,694
2018/11/22,A0791,398
2018/5/26,A1229,504
2018/6/17,A1401,700
2018/2/9,A1191,337
2018/10/2,A0523,375
2018/8/10,A1112,304
2018/9/27,A0709,731
2018/2/3,A0355,509
2018/10/11,A0388,573
2018/4/1,A0951,692
2018/5/6,A0453,460
2018/9/5,A1186,449
2018/3/24,A1312,404
2018/1/4,A1031,340
2018/2/26,A0499,301
2018/7/9,A1318,367
2018/5/11,A0356,494
2018/3/23,A0737,569
2018/1/30,A0640,507
2018/8/8,A1276,612
2018/10/2,A1382,339
2018/8/14,A1094,511
2018/5/25,A0721,667
2018/1/9,A1341,697
2018/5/15,A0854,312
2018/11/20,A0715,325
2018/6/23,A0928,566
2018/4/1,A1211,525
2018/1/21,A1044,675
2018/6/8,A0421,439
2018/5/12,A1301,468
2018/5/9,A0541,487
2018/12/10,A1219,575
2018/9/20,A0774,476
2018/1/6,A0602,508
2018/4/20,A1136,408
2018/5/19,A0891,513
2018/6/16,A1244,539
2018/1/12,A1060,364
2018/6/3,A0737,437
2018/2/9,A0420,656
2018/5/12,A1118,519
2018/6/26,A1083,528
2018/1/24,A0970,577
2018/8/30,A1069,349
2018/12/27,A1373,623
2018/7/27,A1219,340
2018/5/29,A1047,317
2018/5/11,A1210,716
2018/8/20,A0810,301
2018/1/7,A1069,694
2018/7/20,A0688,702
2018/1/25,A0407,458
2018/9/27,A1147,336
2018/8/6,A1378,711
2018/7/17,A0827,405
2018/12/1,A1185,623
2018/7/27,A1149,628
2018/12/15,A0477,557
2018/3/12,A0837,592
2018/2/2,A0454,351
2018/6/18,A0918,673
2018/8/17,A0637,390
2018/12/24,A0921,512
2018/9/24,A0368,383
2018/10/12,A0474,555
2018/7/29,A1183,472
2018/1/2,A0732,715
2018/9/11,A0856,552
2018/5/11,A0782,350
2018/10/26,A1304,305
2018/12/3,A0753,670
2018/11/8,A1354,424
2018/9/27,A0383,600
2018/8/31,A0769,662
2018/12/28,A0970,341
2018/7/5,A1288,699
2018/6/1,A0947,577
2018/2/23,A0569,601
2018/1/22,A0581,331
2018/12/7,A1039,388
2018/10/3,A1183,324
2018/3/14,A1341,525
2018/12/13,A1038,489
2018/3/11,A0434,543
2018/2/13,A0863,525
2018/3/4,A0456,391
2018/12/10,A1411,625
2018/3/26,A1031,493
2018/4/21,A0474,535
2018/6/18,A0379,623
2018/11/1,A0494,517
2018/7/1,A0550,507
2018/10/18,A0923,668
2018/1/3,A0777,453
2018/5/6,A1284,479
2018/3/13,A1361,432
2018/5/26,A0710,545
2018/1/5,A0424,740
2018/8/18,A0556,513
2018/9/15,A0847,407
2018/11/2,A0389,675
2018/5/20,A1203,566
2018/7/20,A1227,308
2018/10/18,A0756,488
2018/8/5,A0828,534
2018/7/3,A0727,332
2018/3/2,A0500,446
2018/10/6,A0456,583
2018/5/2,A1217,378
2018/8/10,A1244,454
2018/9/28,A1397,303
2018/9/5,A0640,577
2018/2/11,A1401,594
2018/4/23,A1372,690
2018/2/5,A1059,559
2018/10/1,A1183,602
2018/6/23,A0671,555
2018/2/21,A0863,505
2018/5/23,A1359,313
2018/4/11,A0726,428
2018/2/9,A1073,400
2018/9/16,A0783,602
2018/1/29,A1210,306
2018/7/7,A0648,739
2018/7/11,A0571,700
2018/6/27,A1295,721
2018/8/6,A0662,592
2018/8/17,A0484,312
2018/12/4,A0891,714
2018/10/23,A1102,498
2018/6/5,A0807,405
2018/7/7,A1063,330
2018/5/26,A1011,358
2018/10/15,A1361,498
2018/9/18,A0706,627
2018/9/10,A1186,312
2018/3/28,A0871,550
2018/9/6,A0539,650
2018/12/27,A1114,398
2018/4/11,A0450,314
2018/2/22,A0765,476
2018/2/12,A0609,447
2018/5/27,A0545,575
2018/12/29,A1039,350
2018/4/6,A0525,349
2018/10/13,A1069,490
2018/8/7,A0461,372
2018/8/10,A0756,647
2018/1/31,A0640,730
2018/3/2,A0774,513
2018/4/11,A0567,672
2018/6/12,A1125,563
2018/11/30,A1397,467
2018/7/12,A1093,603
2018/5/23,A0725,451
2018/12/10,A1365,307
2018/3/13,A1108,644
2018/10/19,A1258,744
2018/7/2,A0418,436
2018/9/3,A1179,423
2018/3/13,A0682,447
2018/3/5,A1211,462
2018/12/27,A1249,454
2018/12/18,A0710,704
2018/3/18,A1291,504
2018/7/10,A0494,673
2018/6/15,A1374,509
2018/3/3,A1407,730
2018/11/7,A0571,413
2018/4/20,A0925,412
2018/7/9,A0351,696
2018/4/12,A1296,394
2018/5/28,A0618,514
2018/6/2,A0947,633
2018/3/7,A1168,303
2018/12/29,A0569,388
2018/7/18,A0774,466
2018/4/28,A1264,312
2018/2/21,A0918,705
2018/11/3,A1038,414
2018/12/25,A1038,301
2018/5/14,A0891,551
2018/2/27,A0434,382
2018/2/27,A1114,487
2018/9/30,A1172,728
2018/6/27,A0776,665
2018/12/15,A0539,577
2018/12/12,A0871,718
2018/12/12,A1340,683
2018/8/11,A1102,725
2018/6/30,A0635,374
2018/7/10,A1072,682
2018/10/30,A1091,384
2018/8/17,A0586,720
2018/4/2,A1184,474
2018/8/10,A1203,490
2018/5/3,A0640,547
2018/8/30,A1034,472
2018/9/19,A0833,349
2018/3/27,A1341,572
2018/5/20,A1195,611
2018/1/3,A0728,350
2018/7/18,A1201,595
2018/1/27,A0575,661
2018/5/2,A0951,705
2018/11/16,A1304,567
2018/7/10,A0803,462
2018/10/23,A1252,748
2018/3/10,A0828,496
2018/11/14,A0682,555
2018/5/25,A0635,731
2018/3/18,A1244,639
2018/7/12,A0433,558
2018/10/6,A0579,692
2018/10/13,A0662,330
2018/4/8,A1179,371
2018/7/18,A0706,531
2018/11/9,A0967,695
2018/9/13,A0446,690
2018/9/21,A0455,448
2018/2/13,A0354,507
2018/7/23,A1407,667
2018/7/13,A0390,491
2018/9/14,A1373,555
2018/8/11,A0938,434
2018/11/12,A1118,457
2018/12/28,A0901,438
2018/6/10,A0765,500
2018/3/21,A0870,601
2018/11/26,A0571,623
2018/3/25,A1182,700
2018/3/28,A0790,665
2018/4/12,A0567,701
2018/8/18,A1295,704
2018/11/2,A0841,578
2018/8/17,A0941,320
2018/10/22,A0575,387
2018/2/25,A0940,552
2018/12/13,A0706,507
2018/12/26,A0713,403
2018/8/12,A0354,358
2018/8/20,A1272,672
2018/9/1,A0446,610
2018/1/31,A0566,697
2018/2/24,A0967,685
2018/6/14,A1071,668
2018/12/4,A0354,699
2018/1/25,A0741,359
2018/8/28,A0791,372
2018/3/28,A0932,593
2018/4/1,A1293,704
2018/5/10,A1252,505
2018/7/14,A0525,651
2018/10/14,A0393,423
2018/3/31,A0877,449
2018/9/13,A0602,535
2018/7/16,A0565,721
2018/9/19,A1184,474
2018/9/26,A1366,635
2018/9/25,A0520,554
2018/9/10,A0467,559
2018/3/7,A0697,501
2018/3/19,A1293,414
2018/10/5,A0586,386
2018/8/7,A1018,365
2018/7/6,A1366,568
2018/12/8,A0678,307
2018/8/18,A0494,630
2018/6/18,A1308,549
2018/4/16,A0365,302
2018/8/8,A1296,576
2018/3/10,A0789,343
2018/6/18,A1059,552
2018/3/10,A0964,333
2018/8/16,A1280,553
2018/3/12,A0560,594
2018/10/17,A0822,400
2018/1/7,A1242,709
2018/11/8,A1195,378
2018/6/17,A0923,332
2018/4/10,A0732,610
2018/10/15,A0516,471
2018/7/20,A0467,663
2018/6/14,A0454,307
2018/10/15,A1195,732
2018/11/25,A0727,324
2018/5/1,A0713,670
2018/4/15,A1073,609
2018/12/29,A0718,633
2018/11/10,A1293,648
2018/7/19,A0951,550
2018/6/14,A0774,436
2018/3/27,A0843,708
2018/2/6,A0867,561
2018/10/26,A0834,432
2018/6/19,A1336,570
2018/5/30,A1241,453
2018/2/20,A0833,725
2018/2/26,A0870,404
2018/12/14,A0702,362
2018/5/9,A1090,421
2018/6/7,A0678,388
2018/1/13,A0741,452
2018/12/24,A1047,478
2018/4/22,A1131,405
2018/4/6,A0932,477
2018/8/24,A0797,476
2018/5/4,A0481,735
2018/5/20,A1227,399
2018/1/14,A0494,404
2018/6/25,A0900,545
2018/3/9,A1291,333
2018/5/3,A0803,663
2018/3/28,A1073,364
2018/10/15,A1138,701
2018/4/20,A0834,643
2018/7/14,A0566,347
2018/4/17,A1401,426
2018/10/10,A1244,402
2018/12/4,A0523,624
2018/11/15,A0871,562
2018/6/8,A0446,519
2018/4/1,A0566,554
2018/12/21,A0833,716
2018/5/30,A0740,568
2018/4/25,A0661,683
2018/2/19,A0962,488
2018/8/23,A1185,530
2018/8/17,A0770,412
2018/12/8,A0873,737
2018/9/25,A0875,430
2018/1/26,A0709,360
2018/11/13,A0772,401
2018/9/28,A0516,599
2018/5/1,A1000,739
2018/11/22,A0642,402
2018/7/14,A0517,556
2018/11/24,A0877,479
2018/2/24,A1314,457
2018/8/22,A0706,460
2018/3/26,A0991,563
2018/3/31,A1252,576
2018/4/13,A0715,314
2018/12/25,A0864,711
2018/6/11,A0683,544
2018/10/20,A0991,550
2018/1/23,A0940,555
2018/9/8,A0873,635
2018/9/13,A1241,699
2018/8/19,A1151,461
2018/3/28,A1395,357
2018/11/12,A1063,694
2018/3/6,A0379,432
2018/2/27,A0640,508
2018/7/19,A0586,745
2018/1/23,A0433,612
2018/12/16,A1253,551
2019/1/1,A0774,679
2018/1/26,A0726,345
2018/4/26,A0566,648
2018/5/11,A0435,649
2018/5/4,A1326,492
2018/10/20,A1151,374
2018/12/16,A0433,657
2018/12/25,A0545,733
2018/12/24,A0847,661
2018/6/3,A0640,565
2018/1/18,A0806,317
2018/7/6,A0500,544
2018/9/16,A1402,370
2018/11/8,A1386,585
2018/9/4,A0383,573
2018/5/6,A0739,322
2018/5/2,A0726,411
2018/6/27,A1229,314
2018/11/30,A0706,700
2018/7/12,A0694,689
2018/6/13,A0481,434
2018/5/22,A1308,730
2018/8/1,A0877,593
2018/7/28,A1300,715
2018/4/22,A0461,554
2018/9/3,A0702,582
2018/1/22,A1017,594
2018/11/17,A0910,733
2018/12/6,A1151,494
2018/5/9,A0500,360
2018/10/4,A1411,493
2018/10/26,A1113,378
2018/5/31,A1011,506
2018/12/25,A1361,643
2018/6/27,A0865,602
2018/5/23,A0467,357
2018/7/17,A1209,473
2018/1/14,A1060,521
2018/7/19,A1106,594
2018/7/6,A0683,474
2018/2/25,A0356,439
2018/12/29,A1038,434
2018/9/21,A1001,640
2018/11/10,A0863,442
2018/5/26,A1125,455
2018/11/20,A0482,331
2018/4/16,A0791,591
2018/2/4,A0837,698
2018/10/31,A1296,535
2018/11/22,A1269,580
2018/2/21,A0786,746
2018/6/18,A1134,568
2018/3/15,A0839,310
2018/7/24,A1018,528
2018/8/16,A0373,391
2018/12/23,A0446,661
2018/10/21,A1078,716
2018/8/22,A0453,544
2018/11/26,A0615,533
2018/9/10,A1170,337
2018/7/11,A0654,439
2018/9/17,A0765,352
2018/11/16,A1252,670
2018/3/11,A0354,558
2018/11/14,A0618,606
2018/9/4,A0709,448
2018/1/25,A0363,476
2018/2/4,A1113,606
2018/1/6,A0817,505
2018/11/2,A0732,581
2018/4/4,A0461,515
2018/7/28,A0725,566
2018/1/2,A0843,590
2018/12/24,A1039,352
2018/9/16,A1185,512
2018/10/28,A1210,679
2018/3/27,A1127,533
2018/6/8,A1059,587
2018/7/12,A1115,523
2018/2/17,A0356,546
2018/10/24,A0510,333
2018/7/17,A1243,346
2018/3/22,A0967,550
2018/12/4,A1022,321
2018/5/17,A0962,465
2018/8/10,A0790,468
2018/7/15,A1172,592
2018/3/2,A0511,627
2018/9/23,A0865,737
2018/7/7,A0710,393
2018/7/5,A1293,446
2019/1/1,A0917,732
2018/12/18,A0697,601
2018/8/22,A0545,380
2018/3/27,A0694,688
2018/7/24,A0546,406
2018/5/21,A0648,516
2018/1/8,A1326,482
2018/1/22,A0783,492
2018/5/20,A0777,330
2018/12/11,A0443,600
2018/5/17,A1128,499
2018/12/29,A0567,391
2018/2/13,A0393,490
2018/1/2,A0566,590
2018/3/9,A0705,342
2018/2/5,A0406,593
2018/11/18,A0702,711
2018/11/14,A0544,737
2018/3/22,A1046,656
2018/12/7,A0554,580
2018/7/10,A1258,572
2018/7/5,A0975,425
2018/7/1,A0561,494
2018/1/29,A0782,366
2018/3/27,A1371,350
2018/12/27,A0363,439
2018/6/24,A0741,422
2018/3/24,A1132,357
2018/3/6,A0560,671
2018/7/4,A0718,479
2018/8/13,A0737,408
2018/2/3,A0510,605
2018/1/22,A1309,742
2018/10/16,A0511,349
2018/2/16,A0970,374
2018/9/18,A0856,314
2018/3/19,A1206,448
2018/2/8,A0443,449
2018/7/9,A0640,400
2018/4/20,A1407,300
2018/7/9,A0647,742
2018/12/30,A0864,626
2018/12/26,A1401,507
2018/4/20,A1258,655
2018/2/26,A0847,547
2018/3/17,A1229,317
2018/1/29,A1382,530
2018/9/3,A0363,496
2018/5/5,A0486,511
2018/7/23,A0970,704
2018/1/22,A1172,556
2018/7/9,A0511,660
2018/12/3,A1291,486
2018/12/4,A0688,704
2018/9/10,A0900,511
2018/8/2,A0767,585
2018/3/2,A0434,699
2018/12/22,A1280,626
2018/3/11,A1088,503
2018/12/12,A0541,542
2018/6/28,A0813,392
2018/5/11,A1072,343
2018/2/3,A1372,437
2018/3/15,A0581,477
2018/10/27,A0777,418
2018/3/30,A1258,414
2018/10/1,A1312,645
2018/4/24,A0718,553
2018/11/2,A1165,585
2018/9/25,A0567,700
2018/1/8,A1301,470
2018/9/14,A0810,451
2018/10/1,A0478,523
2018/4/30,A0597,577
2018/2/19,A0654,507
2018/9/21,A1276,443
2018/9/9,A0891,360
2018/8/22,A0713,385
2018/8/21,A0389,620
2018/10/16,A0967,308
2018/2/16,A1191,476
2018/1/4,A0739,440
2018/10/22,A1241,542
2018/5/30,A1069,668
2018/6/24,A0550,368
2018/8/19,A0453,689
2018/6/6,A0913,387
2018/11/12,A0721,316
2018/3/22,A0709,513
2018/6/13,A0654,638
2018/12/18,A0809,629
2018/8/27,A1038,553
2018/7/14,A1131,309
2018/2/9,A1013,625
2018/12/10,A1072,431
2018/3/9,A0592,434
2018/6/15,A1288,487
2018/4/18,A1397,414
2018/8/10,A1280,669
2018/4/29,A0609,395
2018/3/5,A1168,713
2018/3/5,A1125,579
2018/1/22,A0928,472
2018/3/25,A0565,560
2018/7/31,A1013,576
2018/3/21,A0546,685
2018/9/17,A1287,498
2018/12/21,A1374,648
2018/11/20,A0837,569
2018/5/26,A1359,678
2018/3/10,A0421,397
2018/6/2,A0989,424
2018/1/4,A0578,621
2018/10/20,A0496,723
2018/3/26,A0519,593
2018/3/8,A0880,617
2018/3/8,A0946,943
2018/11/7,A0701,844
2018/6/13,A0548,635
2018/9/2,A0530,893
2018/6/15,A0357,937
2018/5/3,A0559,539
2018/1/25,A1035,834
2018/3/30,A0695,992
2018/10/12,A1054,952
2018/6/28,A0660,733
2018/10/27,A1095,580
2018/1/12,A0552,899
2018/2/19,A1271,640
2018/4/28,A0428,767
2018/5/23,A0771,658
2018/4/19,A0641,523
2018/3/11,A1385,599
2018/2/15,A0785,595
2018/8/6,A1030,574
2018/5/19,A1302,643
2018/2/25,A0503,981
2018/4/9,A0949,954
2018/9/6,A0977,906
2018/3/24,A0502,687
2018/8/29,A1100,938
2018/11/21,A0761,520
2018/7/20,A0761,698
2018/6/15,A1329,888
2018/4/20,A0377,940
2018/9/5,A1346,931
2018/3/28,A1014,615
2018/12/27,A0693,850
2018/6/15,A0505,777
2018/2/16,A1410,891
2018/4/23,A1387,543
2018/12/14,A1290,910
2018/1/4,A0690,992
2018/4/24,A0529,901
2018/12/11,A0357,776
2018/12/24,A0903,898
2018/12/6,A0403,530
2018/3/29,A0990,698
2018/4/14,A0411,626
2018/12/19,A1187,515
2018/5/30,A1302,744
2018/6/1,A0408,513
2018/6/30,A0659,894
2018/9/27,A0744,699
2018/8/22,A0802,841
2018/4/20,A1307,620
2018/7/26,A0731,771
2018/9/8,A1320,955
2018/12/1,A0892,624
2018/12/8,A0887,559
2018/8/8,A1135,956
2018/10/27,A0531,709
2018/7/30,A1360,944
2018/8/4,A0353,947
2018/9/21,A1100,645
2018/6/30,A0795,801
2018/4/9,A0990,775
2018/6/30,A0799,934
2018/2/22,A1124,788
2018/6/3,A0862,681
2018/12/14,A1101,526
2018/11/26,A0785,545
2019/1/1,A0927,893
2018/10/7,A1385,531
2018/6/11,A0869,606
2018/9/14,A0502,827
2018/9/3,A0987,976
2018/7/24,A0943,695
2018/10/17,A0419,645
2018/3/13,A0878,943
2018/3/18,A1054,810
2018/3/8,A0603,581
2018/5/27,A0881,716
2018/9/5,A0905,693
2018/2/1,A1030,991
2018/2/25,A1255,970
2018/4/10,A1003,719
2018/8/16,A0665,882
2018/6/18,A1137,967
2018/2/20,A1343,834
2018/9/15,A1343,902
2018/5/24,A0887,752
2018/2/11,A0716,591
2018/4/8,A0887,878
2018/7/20,A0943,942
2018/4/3,A0547,823
2018/4/23,A0842,783
2018/3/29,A0746,790
2018/3/19,A0422,880
2018/3/20,A0798,669
2018/5/27,A1187,873
2018/1/16,A1139,817
2018/2/18,A0945,929
2018/12/5,A0512,734
2018/2/16,A0890,641
2018/2/23,A1135,998
2018/9/17,A1076,615
2018/8/23,A0507,540
2018/11/27,A0862,747
2018/1/24,A1202,533
2018/7/25,A1285,871
2018/12/13,A0754,752
2018/3/28,A0665,779
2018/1/23,A0799,519
2018/4/18,A1419,773
2018/1/9,A0892,862
2018/1/30,A0906,980
2018/5/13,A0754,983
2018/4/3,A0835,968
2018/4/24,A1067,935
2018/9/27,A0760,589
2018/10/21,A1076,904
2018/4/7,A0679,764
2018/1/13,A1030,547
2018/7/12,A0641,702
2018/6/3,A1367,716
2018/8/22,A1162,931
2018/3/2,A0819,896
2018/4/10,A0353,943
2018/1/13,A1167,796
2018/1/12,A1370,625
2018/9/27,A1167,943
2018/10/27,A0584,950
2018/4/1,A1095,801
2018/1/21,A1305,861
2018/5/27,A1320,869
2018/1/6,A0375,572
2018/9/7,A1305,807
2018/11/23,A0708,651
2018/9/10,A0946,842
2018/12/3,A1271,947
2018/1/22,A1285,647
2018/3/3,A0380,710
2018/3/23,A0419,745
2018/3/20,A1009,599
2018/8/30,A0632,561
2018/7/15,A0949,561
2018/10/2,A0673,756
2018/9/20,A0852,922
2018/1/16,A1137,611
2018/2/15,A1055,681
2018/6/24,A0942,563
